EventId,EventTemplate,Content,ParameterList
E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
E167,CCFile::captureLog,CCFile::captureLog,[]
E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>","CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,06,19.893324]-AirPortBrcm4360_Logs-008.txt, Current File [2017-07-03_16,06,19.893324]-AirPortBrcm4360_Logs-008.txt","['2017', '07-03_16', '06,19', '893324', 'AirPortBrcm4360_Logs-008.txt', '2017', '07-03_16', '06,19', '893324', 'AirPortBrcm4360_Logs-008.txt']"
E121,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,[]
E265,network changed: <*>(<*>) DNS- Proxy-,network changed: v6(en0-:2607:f140:6000:8:d8d1:d506:6046:43e4) DNS- Proxy-,['v6(en0-:2607:f140:6000:8:d8d1:d506:6046:43e4']
E130,ARPT: <*>.<*>: AQM agg results <*> len hi/lo: <*> <*> BAbitmap(<*>-<*>) <*>,ARPT: 682827.873728: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0,"['682827.873728', '0x8001', '0x0 0x26', '0-3', '0 0 0 0']"
E174,"CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>","CCFile::copyFile fileName is [2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,33.914349]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml","['2017', '07-03_16', '06,19', '861073', 'CCIOReporter-008.xml', '/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml', '/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,33.914349]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml']"
E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>","CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,07,33.934533]-AirPortBrcm4360_Logs-009.txt, Current File [2017-07-03_16,07,33.934533]-AirPortBrcm4360_Logs-009.txt","['2017', '07-03_16', '07,33', '934533', 'AirPortBrcm4360_Logs-009.txt', '2017', '07-03_16', '07,33', '934533', 'AirPortBrcm4360_Logs-009.txt']"
E133,ARPT: <*>.<*>: framerdy <*> bmccmd <*> framecnt <*>,ARPT: 682833.053879: framerdy 0x0 bmccmd 3 framecnt 1024,"['682833.053879', '0x0', '3', '1024']"
E174,"CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>","CCFile::copyFile fileName is [2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.094895]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng","['2017', '07-03_16', '07,38', '954579', 'io80211Family-016.pcapng', '/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng', '/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.094895]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng']"
E175,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,['7']
E174,"CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>","CCFile::copyFile fileName is [2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.171995]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml","['2017', '07-03_16', '07,39', '096792', 'CCIOReporter-017.xml', '/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml', '/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.171995]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml']"
E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
E167,CCFile::captureLog,CCFile::captureLog,[]
E151,ARPT: <*>.<*>: wlc_dump_aggfifo:,ARPT: 682834.192587: wlc_dump_aggfifo:,['682834.192587']
E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>","CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,07,40.650186]-CCIOReporter-027.xml, Current File [2017-07-03_16,07,40.650186]-CCIOReporter-027.xml","['2017', '07-03_16', '07,40', '650186', 'CCIOReporter-027.xml', '2017', '07-03_16', '07,40', '650186', 'CCIOReporter-027.xml']"
E167,CCFile::captureLog,CCFile::captureLog,[]
E130,ARPT: <*>.<*>: AQM agg results <*> len hi/lo: <*> <*> BAbitmap(<*>-<*>) <*>,ARPT: 682840.256116: AQM agg results 0x8001 len hi/lo: 0x0 0x30 BAbitmap(0-3) 0 0 0 0,"['682840.256116', '0x8001', '0x0 0x30', '0-3', '0 0 0 0']"
E174,"CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>","CCFile::copyFile fileName is [2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,46.298508]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml","['2017', '07-03_16', '07,46', '105103', 'CCIOReporter-032.xml', '/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml', '/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,46.298508]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml']"
E276,nw_<*>_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,"['nat64', '0x4', '0x8000000000000000']"
E61,"<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",['IO80211AWDLPeerManager']
E335,Wake reason: ?,Wake reason: ?,[]
E122,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,['1']
E111,AirPort: Link Up on awdl0,AirPort: Link Up on awdl0,[]
E276,nw_<*>_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,"['nat64', '0x8000000000000000', '0x4']"
E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>","CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,25,27.859687]-CCIOReporter-038.xml, Current File [2017-07-03_16,25,27.859687]-CCIOReporter-038.xml","['2017', '07-03_16', '25,27', '859687', 'CCIOReporter-038.xml', '2017', '07-03_16', '25,27', '859687', 'CCIOReporter-038.xml']"
E14,[<*>:<*>:<*>.<*>] <<<< CRABS >>>> crabsFlumeHostUnavailable: [<*>] Byte flume reports host unavailable.,[16:25:45.631] <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,"['16', '25:45.631', '0x7f961cf08cf0']"
E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,com.apple.Addres(33562) deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(33562']
E125,ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[enable],ARPT: 682969.397322: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],"['682969.397322', 'Brcm43xx']"
E276,nw_<*>_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,"['nat64', '0x8000000000000000', '0x4']"
E174,"CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>","CCFile::copyFile fileName is [2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,27,05.123034]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng","['2017', '07-03_16', '27,04', '995982', 'io80211Family-040.pcapng', '/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng', '/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,27,05.123034]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng']"
E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,[]
E119,AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,[]
E151,ARPT: <*>.<*>: wlc_dump_aggfifo:,ARPT: 682977.654133: wlc_dump_aggfifo:,['682977.654133']
E174,"CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>","CCFile::copyFile fileName is [2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-03_16,27,10.162319]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt","['2017', '07-03_16', '27,09', '910337', 'AirPortBrcm4360_Logs-047.txt', '/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt', '/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-03_16,27,10.162319]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt']"
E204,doSaveChannels@<*>: Will write to: <*>,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-03_16,27,09.307937] - AuthFail:sts:5_rsn:0.xml","['286', '/Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-03_16,27,09.307937] - AuthFail:sts:5_rsn:0.xml']"
E163,Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: Authenticated,[]
E259,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',[]
E120,AppleCamIn::systemWakeCall - messageType = <*>,AppleCamIn::systemWakeCall - messageType = 0xE0000340,['0xE0000340']
E317,tcp_connection_destination_perform_socket_connect <*> connectx to <*>:<*>@<*> failed: [<*>] Network is unreachable,tcp_connection_destination_perform_socket_connect 21152 connectx to 203.205.147.206:8080@0 failed: [51] Network is unreachable,"['21152', '203.205.147.206:8080', '0', '51']"
E318,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route,tcp_connection_handle_connect_conditions_bad 21158 failed: 3 - No network route,"['21158', '3']"
E294,Received Capture Event,Received Capture Event,[]
E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>","CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,28,40.259618]-AirPortBrcm4360_Logs-055.txt, Current File [2017-07-03_16,28,40.259618]-AirPortBrcm4360_Logs-055.txt","['2017', '07-03_16', '28,40', '259618', 'AirPortBrcm4360_Logs-055.txt', '2017', '07-03_16', '28,40', '259618', 'AirPortBrcm4360_Logs-055.txt']"
E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
E167,CCFile::captureLog,CCFile::captureLog,[]
E133,ARPT: <*>.<*>: framerdy <*> bmccmd <*> framecnt <*>,ARPT: 683047.197539: framerdy 0x0 bmccmd 3 framecnt 1024,"['683047.197539', '0x0', '3', '1024']"
E323,Thermal pressure state: <*> Memory pressure state: <*>,Thermal pressure state: 0 Memory pressure state: 0,"['0', '0']"
E161,button report: <*>,button report: 0x8002bdf,['0x8002bdf']
E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>","CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,29,09.137954]-CCIOReporter-062.xml, Current File [2017-07-03_16,29,09.137954]-CCIOReporter-062.xml","['2017', '07-03_16', '29,09', '137954', 'CCIOReporter-062.xml', '2017', '07-03_16', '29,09', '137954', 'CCIOReporter-062.xml']"
E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,[]
E58,<*>::setAwdlAutoMode Resuming AWDL,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,['IO80211AWDLPeerManager']
E164,Captive: CNPluginHandler en0: Evaluating,Captive: CNPluginHandler en0: Evaluating,[]
E49,__<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*>.<*> tc<*> <*>:<*>,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! NeteaseMusic.17988 tc9008 103.251.128.144:80,"['42', 'evaluateCrazyIvan46', 'NeteaseMusic.17988', '9008 103.251.128.144', '80']"
E59,<*>::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,['IO80211AWDLPeerManager']
E27,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:<*>] Error Domain=NSURLErrorDomain Code=<*> ""The request timed out."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The request timed out.}","[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7f9af3646900 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}","['https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/', '-1001', '0x7f9af3646900', '-1001', 'https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/', 'https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/', '-2102', '4', 'https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/', 'https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/', '4', '-2102']"
E167,CCFile::captureLog,CCFile::captureLog,[]
E44,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,[]
E128,ARPT: <*>.<*>: AirPort_<*>::syncPowerState: WWEN[enabled],ARPT: 683172.046921: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],"['683172.046921', 'Brcm43xx']"
E131,ARPT: <*>.<*>: ARPT: Wake Reason: Wake on Scan offload,ARPT: 683173.929950: ARPT: Wake Reason: Wake on Scan offload,['683173.929950']
E140,"ARPT: <*>.<*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs","ARPT: 683239.026135: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","['683239.026135', '0', '0']"
E226,hibernate image path: <*>,hibernate image path: /var/vm/sleepimage,['/var/vm/sleepimage']
E228,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,hibernate_flush_memory: buffer_cache_gc freed up 13202 wired pages,['13202']
E229,"hibernate_machine_init pagesDone <*> sum2 <*>, time: <*> ms, disk(<*>) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s","hibernate_machine_init pagesDone 455920 sum2 81cafc41, time: 185 ms, disk(0x20000) 847 Mb/s, comp bytes: 47288320 time: 32 ms 1369 Mb/s, crypt bytes: 158441472 time: 38 ms 3973 Mb/s","['455920', '81cafc41', '185', '0x20000', '847', '47288320', '32', '1369', '158441472', '38', '3973']"
E323,Thermal pressure state: <*> Memory pressure state: <*>,Thermal pressure state: 1 Memory pressure state: 0,"['1', '0']"
E155,ASSERTION FAILED: dvcAddrRef != ((void *)<*>) -[DriverServices getDeviceAddress:] line: <*>,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,"['0', '2789']"
E55,<*>::<*> - retries = <*>,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 4,"['AppleThunderboltNHIType2', 'waitForOk2Go2Sx', '4']"
E230,hibernate_machine_init reading,hibernate_machine_init reading,[]
E154,assertion failed: <*> [<*>-<*>-<*>-<*>-<*>]: <*>,assertion failed: 15G1510: com.apple.telemetry + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,"['15G1510: com.apple.telemetry + 38574', '10D2E324', '788C', '30CC-A749-55AE67AEC7BC', '0x7fc235807b90']"
E228,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages,['3349']
E323,Thermal pressure state: <*> Memory pressure state: <*>,Thermal pressure state: 0 Memory pressure state: 0,"['0', '0']"
E154,assertion failed: <*> [<*>-<*>-<*>-<*>-<*>]: <*>,assertion failed: 15G1510: com.apple.telemetry + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,"['15G1510: com.apple.telemetry + 38574', '10D2E324', '788C', '30CC-A749-55AE67AEC7BC', '0x7fc235807b90']"
E111,AirPort: Link Up on awdl0,AirPort: Link Up on awdl0,[]
E48,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=<*> (null)/(null) opts=(null) when=<*>,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-04 00:25:15 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),"['0', '2017-07-04 00:25:15 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319)']"
E323,Thermal pressure state: <*> Memory pressure state: <*>,Thermal pressure state: 0 Memory pressure state: 0,"['0', '0']"
E253,jemmytest,jemmytest,[]
E239,hibernate_setup(<*>) took <*> ms,hibernate_setup(0) took 4429 ms,"['0', '4429']"
E6,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- <*> -- <*> -- <*> ****,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- 0x6800 ****,"['0x5fd0', '0x9a00', '0x6800']"
E7,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- <*> -- <*> -- <*> ****,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- 0x5fd0 -- 0x9a00 -- 0x6800 ****,"['0x5fd0', '0x9a00', '0x6800']"
E225,hciControllerOnline; HID devices? <*>,hciControllerOnline; HID devices? 0,['0']
E246,INIT -- Host controller is published,INIT -- Host controller is published,[]
E292,"polled file major <*>, minor <*>, blocksize <*>, pollers <*>","polled file major 1, minor 0, blocksize 4096, pollers 5","['1', '0', '4096', '5']"
E328,Unrecognized attribute value: t:AbchPersonItemType,Unrecognized attribute value: t:AbchPersonItemType,[]
E313,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",['1035']
E160,BuildActDeviceEntry exit,BuildActDeviceEntry exit,[]
E49,__<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*>.<*> tc<*> <*>:<*>,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21242 119.81.102.227:80,"['42', 'evaluateCrazyIvan46', 'QQ.10018', '21242 119.81.102.227', '80']"
E119,AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,[]
E261,mDNS_DeregisterInterface: Frequent transitions for interface en0 (<*>),mDNS_DeregisterInterface: Frequent transitions for interface en0 (10.105.162.32),['10.105.162.32']
E136,"ARPT: <*>.<*>: IOPMPowerSource Information: onSleep,  SleepType: Standby,  'ExternalConnected': No, 'TimeRemaining': <*>,","ARPT: 683604.474196: IOPMPowerSource Information: onSleep,  SleepType: Standby,  'ExternalConnected': No, 'TimeRemaining': 578,","['683604.474196', '578']"
E124,ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[disable],ARPT: 683617.825411: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],"['683617.825411', 'Brcm43xx']"
E147,ARPT: <*>.<*>: wl0: setup_keepalive: Remote IP: <*>,ARPT: 683623.036953: wl0: setup_keepalive: Remote IP: 17.249.12.155,"['683623.036953', '17.249.12.155']"
E336,Wake reason: ARPT (Network),Wake reason: ARPT (Network),[]
E117,AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,[]
E155,ASSERTION FAILED: dvcAddrRef != ((void *)<*>) -[DriverServices getDeviceAddress:] line: <*>,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,"['0', '2789']"
E14,[<*>:<*>:<*>.<*>] <<<< CRABS >>>> crabsFlumeHostUnavailable: [<*>] Byte flume reports host unavailable.,[18:56:23.837] <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,"['18', '56:23.837', '0x7f961cf08cf0']"
E207,en0: BSSID changed to <*>,en0: BSSID changed to 64:d9:89:6b:b5:33,['64:d9:89:6b:b5:33']
E161,button report: <*>,button report: 0x80039B7,['0x80039B7']
E170,"CCFile::captureLog Received Capture notice id: <*>, reason = DeauthInd:sts:<NUM>_rsn:<NUM>","CCFile::captureLog Received Capture notice id: 1499133420.914478, reason = DeauthInd:sts:0_rsn:7","['1499133420.914478', '0', '7']"
E58,<*>::setAwdlAutoMode Resuming AWDL,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,['IO80211AWDLPeerManager']
E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>","CCFile::captureLogRun Skipping current file Dir file [2017-07-03_18,57,12.221233]-AirPortBrcm4360_Logs-005.txt, Current File [2017-07-03_18,57,12.221233]-AirPortBrcm4360_Logs-005.txt","['2017', '07-03_18', '57,12', '221233', 'AirPortBrcm4360_Logs-005.txt', '2017', '07-03_18', '57,12', '221233', 'AirPortBrcm4360_Logs-005.txt']"
E284,payload Data <*> <*>,payload Data 07 00,['07 00']
E32,[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out connection notification key,[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out connection notification key,[]
E120,AppleCamIn::systemWakeCall - messageType = <*>,AppleCamIn::systemWakeCall - messageType = 0xE0000340,['0xE0000340']
E206,en0: <*>.<*> country code set to '<*>'.,en0: 802.11d country code set to 'US'.,"['802.11d', 'US']"
E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
