EventId,EventTemplate,Content,ParameterList
E13,Invalid user <*> from <*>,Invalid user Management from 103.99.0.122,"['Management', '103.99.0.122']"
E12,input_userauth_request: invalid user <*> [preauth],input_userauth_request: invalid user Management [preauth],['Management']
E21,pam_unix(sshd:auth): check pass; user unknown,pam_unix(sshd:auth): check pass; user unknown,[]
E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,"['0', '0', '103.99.0.122']"
E10,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user Management from 103.99.0.122 port 55028 ssh2,"['Management', '103.99.0.122', '55028']"
E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth],error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],"['103.99.0.122', '14']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122  user=root,"['0', '0', '103.99.0.122', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 103.99.0.122 port 57956 ssh2,"['root', '103.99.0.122', '57956']"
E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth],error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],"['103.99.0.122', '14']"
E13,Invalid user <*> from <*>,Invalid user ftpuser from 103.99.0.122,"['ftpuser', '103.99.0.122']"
E12,input_userauth_request: invalid user <*> [preauth],input_userauth_request: invalid user ftpuser [preauth],['ftpuser']
E21,pam_unix(sshd:auth): check pass; user unknown,pam_unix(sshd:auth): check pass; user unknown,[]
E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,"['0', '0', '103.99.0.122']"
E10,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user ftpuser from 103.99.0.122 port 60836 ssh2,"['ftpuser', '103.99.0.122', '60836']"
E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth],error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],"['103.99.0.122', '14']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 33314 ssh2,"['root', '187.141.143.180', '33314']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 34508 ssh2,"['root', '187.141.143.180', '34508']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E13,Invalid user <*> from <*>,Invalid user api from 185.190.58.151,"['api', '185.190.58.151']"
E12,input_userauth_request: invalid user <*> [preauth],input_userauth_request: invalid user api [preauth],['api']
E21,pam_unix(sshd:auth): check pass; user unknown,pam_unix(sshd:auth): check pass; user unknown,[]
E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151,"['0', '0', '185.190.58.151']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E10,Failed password for invalid user <*> from <*> port <*> ssh2,Failed password for invalid user api from 185.190.58.151 port 36894 ssh2,"['api', '185.190.58.151', '36894']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 35685 ssh2,"['root', '187.141.143.180', '35685']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E2,Connection closed by <*> [preauth],Connection closed by 185.190.58.151 [preauth],['185.190.58.151']
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 36902 ssh2,"['root', '187.141.143.180', '36902']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 38180 ssh2,"['root', '187.141.143.180', '38180']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 39319 ssh2,"['root', '187.141.143.180', '39319']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 40414 ssh2,"['root', '187.141.143.180', '40414']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E3,Did not receive identification string from <*>,Did not receive identification string from 185.190.58.151,['185.190.58.151']
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 41834 ssh2,"['root', '187.141.143.180', '41834']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 43092 ssh2,"['root', '187.141.143.180', '43092']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 44328 ssh2,"['root', '187.141.143.180', '44328']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 45696 ssh2,"['root', '187.141.143.180', '45696']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 47004 ssh2,"['root', '187.141.143.180', '47004']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 48339 ssh2,"['root', '187.141.143.180', '48339']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 49674 ssh2,"['root', '187.141.143.180', '49674']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 50880 ssh2,"['root', '187.141.143.180', '50880']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 52176 ssh2,"['root', '187.141.143.180', '52176']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 53403 ssh2,"['root', '187.141.143.180', '53403']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 54560 ssh2,"['root', '187.141.143.180', '54560']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 55849 ssh2,"['root', '187.141.143.180', '55849']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 57037 ssh2,"['root', '187.141.143.180', '57037']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 58386 ssh2,"['root', '187.141.143.180', '58386']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 59705 ssh2,"['root', '187.141.143.180', '59705']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 60924 ssh2,"['root', '187.141.143.180', '60924']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 34001 ssh2,"['root', '187.141.143.180', '34001']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 35172 ssh2,"['root', '187.141.143.180', '35172']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 36419 ssh2,"['root', '187.141.143.180', '36419']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"['0', '0', '187.141.143.180', 'root']"
E9,Failed password for <*> from <*> port <*> ssh2,Failed password for root from 187.141.143.180 port 37678 ssh2,"['root', '187.141.143.180', '37678']"
E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"['187.141.143.180', '11']"
E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"['customer-187-141-143-180-sta.uninet-ide.com.mx', '187.141.143.180']"
