EventId,EventTemplate,Content,ParameterList
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7092##548573##8661##16256##27313974,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,['1514038560000##7094##548574##8661##16256##27314468']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128638,['128638']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7094 5065 151953 240,"['7094', '5065 151953 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3667,['3667']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038671000 1 0 4,"['1514038671000', '1 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7094##548574##8661##16256##27314468,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,['1514038560000##7095##548575##8661##16256##27314968']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128660,['128660']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7095 5065 151974 240,"['7095', '5065 151974 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3669,['3669']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038671000 2 0 4,"['1514038671000', '2 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7095##548575##8661##16256##27314968,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,['1514038560000##7097##548576##8661##16256##27315469']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128703,['128703']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7097 5067 152017 240,"['7097', '5067 152017 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3671,['3671']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038672000 2 0 4,"['1514038672000', '2 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7097##548576##8661##16256##27315469,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,['1514038560000##7099##548577##8661##16256##27315983']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128745,['128745']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7099 5068 152060 240,"['7099', '5068 152060 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3673,['3673']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038672000 2 0 4,"['1514038672000', '2 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7099##548577##8661##16256##27315983,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,['1514038560000##7101##548578##8661##16256##27316470']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128788,['128788']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7101 5070 152103 240,"['7101', '5070 152103 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3674,['3674']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038673000 1 0 4,"['1514038673000', '1 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7101##548578##8661##16256##27316470,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,['1514038560000##7102##548579##8661##16256##27317468']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128810,['128810']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7102 5070 152124 240,"['7102', '5070 152124 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3675,['3675']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038674000 1 0 4,"['1514038674000', '1 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7102##548579##8661##16256##27317468,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,['1514038560000##7103##548580##8661##16256##27318472']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128831,['128831']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7103 5071 152146 240,"['7103', '5071 152146 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3676,['3676']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038675000 1 0 4,"['1514038675000', '1 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7103##548580##8661##16256##27318472,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,['1514038560000##7104##548581##8661##16256##27319473']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128853,['128853']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7104 5072 152167 240,"['7104', '5072 152167 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3677,['3677']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038676000 1 0 4,"['1514038676000', '1 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7104##548581##8661##16256##27319473,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,['1514038560000##7105##548582##8661##16256##27319968']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128874,['128874']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7105 5072 152189 240,"['7105', '5072 152189 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3678,['3678']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038677000 1 0 4,"['1514038677000', '1 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7105##548582##8661##16256##27319968,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,['1514038560000##7106##548583##8661##16256##27320969']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128895,['128895']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7106 5073 152210 240,"['7106', '5073 152210 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3679,['3679']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038678000 1 0 4,"['1514038678000', '1 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7106##548583##8661##16256##27320969,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,['1514038560000##7107##548584##8661##16256##27321969']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128917,['128917']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7107 5074 152231 240,"['7107', '5074 152231 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3681,['3681']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038678000 2 0 4,"['1514038678000', '2 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7107##548584##8661##16256##27321969,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,['1514038560000##7109##548585##8661##16256##27322469']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=128960,['128960']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7109 5075 152274 240,"['7109', '5075 152274 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3683,['3683']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038680000 2 0 4,"['1514038680000', '2 0 4']"
E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,[]
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038560000##7109##548585##8661##16256##27322469,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,['1514038620000##7111##548640##8661##16256##27324478']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129002,['129002']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7111 5077 152317 240,"['7111', '5077 152317 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3684,['3684']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038682000 1 0 4,"['1514038682000', '1 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038620000##7111##548640##8661##16256##27324478,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,['1514038620000##7112##548695##8661##16256##27325968']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129024,['129024']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7112 5077 152339 240,"['7112', '5077 152339 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3685,['3685']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038683000 1 0 4,"['1514038683000', '1 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038620000##7112##548695##8661##16256##27325968,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,['1514038620000##7113##548750##8661##16256##27326969']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129045,['129045']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7113 5078 152360 240,"['7113', '5078 152360 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3686,['3686']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038686000 1 0 4,"['1514038686000', '1 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,['1514038620000##7114##548805##8661##16256##27329972']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129067,['129067']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7114 5079 152381 240,"['7114', '5079 152381 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3686,['3686']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038686000 0 0 0,"['1514038686000', '0 0 0']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,['1514038620000##7114##548860##8661##16256##27330470']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129067,['129067']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,[]
E42,onStandStepChanged <*>,onStandStepChanged 3689,['3689']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038748000 3 0 4,"['1514038748000', '3 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,['1514038680000##7117##548865##8661##16256##27392475']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129131,['129131']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7117 5081 152446 240,"['7117', '5081 152446 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3694,['3694']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038749000 5 0 4,"['1514038749000', '5 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,['1514038680000##7122##548870##8661##16256##27392978']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129238,['129238']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7122 5085 152553 240,"['7122', '5085 152553 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3696,['3696']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038749000 2 0 4,"['1514038749000', '2 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,['1514038680000##7124##548875##8661##16256##27393470']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129281,['129281']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7124 5086 152596 240,"['7124', '5086 152596 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3698,['3698']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038750000 2 0 4,"['1514038750000', '2 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,['1514038680000##7126##548880##8661##16256##27393971']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129324,['129324']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7126 5087 152638 240,"['7126', '5087 152638 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3700,['3700']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038750000 2 0 4,"['1514038750000', '2 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,['1514038680000##7128##548885##8661##16256##27394469']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129366,['129366']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7128 5089 152681 240,"['7128', '5089 152681 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3702,['3702']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038751000 2 0 4,"['1514038751000', '2 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,['1514038680000##7130##548890##8661##16256##27394969']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129409,['129409']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7130 5090 152724 240,"['7130', '5090 152724 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3704,['3704']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038751000 2 0 4,"['1514038751000', '2 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,['1514038680000##7132##548895##8661##16256##27395468']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129452,['129452']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7132 5092 152767 240,"['7132', '5092 152767 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3707,['3707']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038752000 3 0 4,"['1514038752000', '3 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,['1514038680000##7135##548900##8661##16256##27395969']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129516,['129516']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7135 5094 152831 240,"['7135', '5094 152831 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3711,['3711']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038752000 4 0 4,"['1514038752000', '4 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7135##548900##8661##16256##27395969,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,['1514038680000##7139##548905##8661##16256##27396473']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129602,['129602']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7139 5097 152917 240,"['7139', '5097 152917 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3712,['3712']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038753000 1 0 4,"['1514038753000', '1 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7139##548905##8661##16256##27396473,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,['1514038680000##7140##548910##8661##16256##27396969']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129623,['129623']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7140 5097 152938 240,"['7140', '5097 152938 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3726,['3726']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038755000 14 0 4,"['1514038755000', '14 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7140##548910##8661##16256##27396969,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,['1514038680000##7154##548915##8661##16256##27398975']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129923,['129923']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7154 5107 153238 240,"['7154', '5107 153238 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3726,['3726']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038756000 0 0 0,"['1514038756000', '0 0 0']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7154##548915##8661##16256##27398975,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,['1514038680000##7154##548920##8661##16256##27400475']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=129923,['129923']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E40,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,[]
E42,onStandStepChanged <*>,onStandStepChanged 3732,['3732']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038756000 6 0 4,"['1514038756000', '6 0 4']"
E42,onStandStepChanged <*>,onStandStepChanged 3732,['3732']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038798000 0 0 4,"['1514038798000', '0 0 4']"
E41,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,[]
E43,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,[]
E12,flush sensor data,flush sensor data,[]
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7154##548920##8661##16256##27400475,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,['1514038680000##7160##548925##8661##16256##27442097']
E42,onStandStepChanged <*>,onStandStepChanged 3732,['3732']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=130052,['130052']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E47,REPORT : <*> <*> <*> <*>,REPORT : 7160 5112 153367 240,"['7160', '5112 153367 240']"
E42,onStandStepChanged <*>,onStandStepChanged 3732,['3732']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038798000 0 0 4,"['1514038798000', '0 0 4']"
E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>, getTodayTotalDetailSteps = 1514038680000##7160##548925##8661##16256##27442097,[]
E58,setTodayTotalDetailSteps=<*>,setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,['1514038680000##7160##548930##8661##16256##27442416']
E4,calculateCaloriesWithCache totalCalories=<*>,calculateCaloriesWithCache totalCalories=130052,['130052']
E3,calculateAltitudeWithCache totalAltitude=<*>,calculateAltitudeWithCache totalAltitude=240,['240']
E42,onStandStepChanged <*>,onStandStepChanged 3735,['3735']
E14,flushTempCacheToDB by stand,flushTempCacheToDB by stand,[]
E1,Alarm uploadStaticsToDB totalSteps=<*>:<*>:<*>:<*>,Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112,"['7163Calories', '153367Floor:240Distance:5112']"
E75,writeDataToDB size <*>,writeDataToDB size 327,['327']
E72,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>","upLoadOneMinuteDataToEngine time=25233975,0,93,0,20002","['25233975', '0', '93,0,20002']"
E72,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>","upLoadOneMinuteDataToEngine time=25233976,0,1,0,20002","['25233976', '0', '1,0,20002']"
E72,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>","upLoadOneMinuteDataToEngine time=25233977,0,55,0,20002","['25233977', '0', '55,0,20002']"
E72,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>","upLoadOneMinuteDataToEngine time=25233978,0,5,0,20002","['25233978', '0', '5,0,20002']"
E72,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>","upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002","['25233979', '0', '46,0,20002']"
E16,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,[]
E16,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,[]
E15,"getAppContext() isAppValid health or wear, packageName = <*>","getAppContext() isAppValid health or wear, packageName = com.huawei.health",['com.huawei.health']
E39,onExtend:<*> <*> <*> <*>,onExtend:1514038799000 3 0 4,"['1514038799000', '3 0 4']"
E16,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,[]
E16,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = com.huawei.health,[]
E32,insertHiHealthData() checkAppType  <*> appID = <*>,insertHiHealthData() checkAppType  0 appID = 1,"['0', '1']"
E34,"insertHiHealthData() size = <*>,app = <*>,One Data Type = <*>,packageName = <*>,writeStatType = <*>","insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0","['4', '1', '40002', 'com.huawei.health', '0']"
E49,"saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>","saveHealthDetailData() deviceID = 2,clientID=1,id=1","['2', '1', '1']"
